callsign,freq_mhz,city,state,class,erp_kw,lat,lon
KLCW-TV,527,Wolfforth,TX,DTV,200.0,33.50231,-101.87258
KLDO-TV,503,Laredo,TX,DTV,150.0,27.66525,-99.60872
KLEG-CD,557,Dallas,TX,DCA,15.0,32.78,-96.80389
KLGV-LD,605,Longview,TX,LPD,8.0,32.44917,-94.72667
KLKW-LD,521,Amarillo,TX,LPD,1.0,35.1725,-101.95417
KLMV-LD,479,Laredo,TX,LPD,15.0,27.52469,-99.52244
KLNM-LD,581,Lufkin,TX,LPD,2.0,31.373,-94.66231
KLRN,189,San Antonio,TX,DTV,28.0,29.3275,-98.355
KLRU,521,Austin,TX,DTV,700.0,30.32203,-97.8035
KLST,201,San Angelo,TX,DTV,18.8,31.36722,-100.04694
KLTJ,527,Galveston,TX,DTV,350.0,29.57111,-95.51056
KLTV,177,Tyler,TX,DTV,66.0,32.54,-95.22
KLUF-LD,551,Lufkin,TX,LPD,0.1,31.36078,-94.64872
KLUJ-TV,515,Harlingen,TX,DTV,33.9,26.21694,-97.78028
KMBH,485,Harlingen,TX,DTV,618.0,26.12083,-97.82194
KMDF-LD,521,Midland,TX,LPD,15.0,31.89731,-102.33764
KMID,545,Midland,TX,DTV,1000.0,32.09761,-102.28958
KMLM-DT,479,Odessa,TX,DTV,27.9,32.0485,-102.30156
KMOL-LD,491,Victoria,TX,LPD,15.0,28.84539,-97.12611
KMYL-LD,521,Lubbock,TX,LPD,15.0,33.50231,-101.87258
KMYS,581,Kerrville,TX,DTV,1000.0,29.61078,-98.89281
KNAV-LD,521,Dallas,TX,LPD,15.0,32.58944,-96.97025
KNCD-LD,527,Nacogdoches,TX,LPD,0.75,31.41944,-94.80111
KNCT,491,Belton,TX,DTV,1000.0,31.322,-97.3175
KNIC-DT,497,Blanco,TX,DTV,1000.0,29.69683,-98.51272
KNKC-LD,563,Lubbock,TX,LPD,15.0,33.51606,-101.84886
KNVA,527,Austin,TX,DTV,500.0,30.32611,-97.79972
KNVO,491,Mcallen,TX,DTV,1000.0,26.08861,-98.0625
KNWS-LD,551,Brownsville,TX,LPD,15.0,26.15042,-97.51631
KNXG-LD,551,College Station,TX,LPD,15.0,30.55458,-96.03119
KOBS-LD,503,San Antonio,TX,LPD,2.0,29.76797,-98.24336
KODF-LD,63,Dallas,TX,LPD,2.5,32.58408,-96.96356
KOPS-LD,539,Beaumont,TX,LPD,15.0,30.13389,-94.11944
KORO,551,Corpus Christi,TX,DTV,1000.0,27.70806,-97.63333
KOSA-TV,177,Odessa,TX,DTV,48.0,31.86411,-102.57847
KPBT-TV,557,Odessa,TX,DTV,515.0,32.08639,-102.28667
KPCB-DT,491,Snyder,TX,DTV,5.0,32.78111,-100.89806
KPEJ-TV,527,Odessa,TX,DTV,600.0,32.09761,-102.28958
KPFW-LD,79,Dallas,TX,LPD,3.0,32.73892,-97.09161
KPKN-LD,599,Tyler,TX,LPD,15.0,32.45436,-95.13064
KPLE-CD,569,Killeen,TX,DCA,9.3,31.08083,-97.745
KPRC-TV,599,Houston,TX,DTV,1000.0,29.56861,-95.49944
KPTB-DT,485,Lubbock,TX,DTV,50.0,33.55333,-101.82083
KPTD-LP,563,Paris,TX,LPD,415.0,32.58944,-96.97025
KPTF-DT,497,Farwell,TX,DTV,50.0,34.43925,-103.20661
KPXB-TV,581,Conroe,TX,DTV,1000.0,29.56106,-95.50125
KPXD-TV,539,Arlington,TX,DTV,1000.0,32.59028,-96.97333
KPXL-TV,545,Uvalde,TX,DTV,228.0,29.62,-99.04919
KQHO-LD,551,Houston,TX,LPD,15.0,29.76022,-95.36381
KQKT-LD,497,Tyler,TX,LPD,0.1,32.35167,-95.30083
KQSY-LD,569,Corpus Christi,TX,LPD,15.0,27.76975,-97.44886
KQVE-LD,213,San Antonio,TX,LPD,3.0,29.44164,-98.50633
KQZY-LD,587,Victoria,TX,LPD,11.7,28.84539,-97.12611
KRBC-TV,563,Abilene,TX,DTV,1000.0,32.27722,-99.59778
KRGV-TV,213,Weslaco,TX,DTV,87.5,26.10064,-97.83931
KRHD-CD,479,Bryan,TX,DCA,12.0,30.75744,-96.46794
KRIS-TV,545,Corpus Christi,TX,DTV,1000.0,27.75914,-97.60758
KRIV,545,Houston,TX,DTV,1000.0,29.57472,-95.49389
KRTX-LD,509,San Antonio,TX,LPD,10.0,29.45969,-98.40708
KRZG-CD,551,Mcallen,TX,DCA,15.0,26.26728,-98.31994
KSAA-LD,195,San Antonio,TX,LPD,2.5,29.44164,-98.50633
KSAN-TV,485,San Angelo,TX,DTV,1000.0,31.62306,-100.4375
KSAT-TV,207,San Antonio,TX,DTV,74.0,29.27,-98.25889
KSCC,503,Corpus Christi,TX,DTV,350.0,27.75914,-97.60758
KSCE,515,El Paso,TX,DTV,150.0,31.80525,-106.48353
KSOY-LD,593,Mcallen,TX,LPD,15.0,26.10064,-97.83931
KSSJ-LD,587,San Antonio,TX,LPD,15.0,29.44164,-98.50633
KSTR-DT,593,Irving,TX,DTV,1000.0,32.54317,-96.95914
KTAB-TV,569,Abilene,TX,DTV,1000.0,32.27722,-99.59778
KTAL-TV,545,Texarkana,TX,DTV,888.0,32.90306,-94.00583
KTBC,177,Austin,TX,DTV,98.6,30.31,-97.79306
KTBU,587,Conroe,TX,DTV,1000.0,29.56256,-95.50997
KTDJ-LD,79,Dayton,TX,LPD,3.0,29.76023,-95.36382
KTES-LD,545,Abilene,TX,LPD,15.0,32.41344,-100.10731
KTFN,509,El Paso,TX,DTV,1000.0,31.80525,-106.48353
KTFO-CD,605,Austin,TX,DCA,15.0,30.32611,-97.79972
KTFV-CD,581,Mcallen,TX,DCA,15.0,26.08861,-98.0625
KTLE-LD,509,Odessa,TX,LPD,15.0,31.89731,-102.33764
KTLM,473,Rio Grande City,TX,DTV,350.0,26.51722,-98.65222
KTMD,521,Galveston,TX,DTV,1000.0,29.57111,-95.51056
KTNR-LD,57,Laredo,TX,LPD,3.0,27.40028,-99.44778
KTPN-LD,605,Tyler,TX,LPD,15.0,32.36447,-95.27236
KTRE,189,Lufkin,TX,DTV,23.5,31.41944,-94.80111
KTRK-TV,213,Houston,TX,DTV,32.4,29.57431,-95.49381
KTSM-TV,485,El Paso,TX,DTV,250.0,31.80525,-106.48353
KTTZ-TV,539,Lubbock,TX,DTV,290.0,33.58194,-101.89083
KTVT,503,Fort Worth,TX,DTV,1000.0,32.54317,-96.95914
KTWC-LD,503,Tyler,TX,LPD,15.0,32.25944,-95.36778
KTXA,497,Fort Worth,TX,DTV,1000.0,32.54317,-96.95914
KTXC-LD,599,Amarillo,TX,LPD,15.0,35.29283,-101.84539
KTXD-TV,527,Greenville,TX,DTV,1000.0,32.58944,-96.97025
KTXE-LD,521,San Angelo,TX,LPD,15.0,31.485,-100.4575
KTXH,503,Houston,TX,DTV,1000.0,29.57472,-95.49389
KTXS-TV,509,Sweetwater,TX,DTV,710.0,32.41344,-100.10731
KTXU-LD,533,West Lake Hills,TX,LPD,0.1,30.26469,-97.74461
KUBE-TV,575,Baytown,TX,DTV,1000.0,29.57111,-95.51056
KUGB-CD,557,Houston,TX,DCA,15.0,29.57111,-95.51056
KUHT,183,Houston,TX,DTV,49.8,29.57111,-95.51056
KULC-LD,545,Port Arthur,TX,LPD,15.0,29.97667,-93.93417
KUMJ-LD,527,Beaumont,TX,LPD,7.5,30.10989,-94.02842
KUMY-LD,521,Beaumont,TX,LPD,15.0,30.08108,-94.09978
KUNU-LD,551,Victoria,TX,LPD,10.0,28.84539,-97.12611
KUPB,497,Midland,TX,DTV,1000.0,31.83872,-102.5335
KUVM-CD,509,Missouri City,TX,DCA,15.0,29.56256,-95.50997
KUVM-LD,195,Houston,TX,LPD,3.0,29.56256,-95.50997
KUVN-CD,201,Fort Worth,TX,DCA,2.2,32.80833,-97.13069
KUVN-DT,587,Garland,TX,DTV,1000.0,32.58944,-96.97025
KVAD-LD,485,Amarillo,TX,LPD,2.6,35.26156,-101.88161
KVAT-LD,599,Austin,TX,LPD,15.0,30.32328,-97.79986
KVAW,497,Eagle Pass,TX,DTV,50.0,28.72583,-100.47667
KVCT,539,Victoria,TX,DRT,15.0,28.84539,-97.12611
KVCV-LD,527,Victoria,TX,LPD,15.0,28.97461,-97.08139
KVDA,479,San Antonio,TX,DTV,805.0,29.29417,-98.25889
KVDF-CD,575,San Antonio,TX,DCA,15.0,29.44164,-98.50633
KVEO-TV,533,Brownsville,TX,DTV,1000.0,26.10064,-97.83931
KVHC-LD,201,San Antonio,TX,LPD,3.0,29.622,-98.57067
KVIA-TV,491,El Paso,TX,DTV,263.0,31.80525,-106.48353
KVII-TV,509,Amarillo,TX,DTV,1000.0,35.375,-101.88278
KVQT-LD,473,Houston,TX,LPD,15.0,29.57111,-95.51056
KVTX-LD,479,Victoria,TX,LPD,15.0,28.84539,-97.12611
KVUE,587,Austin,TX,DTV,1000.0,30.32203,-97.8035
KVVV-LD,479,Houston,TX,LPD,15.0,29.57111,-95.51056
KWAB-TV,587,Big Spring,TX,DTV,33.5,32.28206,-101.49319
KWES-TV,189,Odessa,TX,DTV,94.4,31.98806,-102.87861
KWEX-DT,533,San Antonio,TX,DTV,785.0,29.27494,-98.26472
KWKT-TV,557,Waco,TX,DTV,244.0,31.31489,-97.32697
KWTC-LD,473,Austin,TX,LPD,15.0,30.20389,-98.77861
KWTX-TV,195,Waco,TX,DTV,39.0,31.322,-97.3175
KWWT,569,Odessa,TX,DTV,50.0,32.04803,-102.29597
KXAN-TV,515,Austin,TX,DTV,700.0,30.32611,-97.79972
KXAS-TV,533,Fort Worth,TX,DTV,925.0,32.58528,-96.96861
KXCC-LD,485,Corpus Christi,TX,LPD,7.5,27.76975,-97.44886
KXDA-LD,79,Garland,TX,LPD,3.0,32.90111,-96.6875
KXFX-CD,509,Brownsville,TX,DCA,0.5,25.96403,-97.52036
KXII,207,Sherman,TX,DTV,36.0,34.03278,-96.80028
KXLK-CD,473,Austin,TX,DCA,15.0,30.32611,-97.79972
KXLN-DT,569,Rosenberg,TX,DTV,1000.0,29.56256,-95.50997
KXNU-CD,195,Laredo,TX,DCA,3.0,27.67278,-99.66444
KXOF-CD,551,Laredo,TX,DCA,3.2,27.52028,-99.52222
KXTQ-CD,533,Lubbock,TX,DCA,15.0,33.50231,-101.87258
KXTS-LD,545,Victoria,TX,LPD,15.0,28.84539,-97.12611
KXTX-TV,605,Dallas,TX,DTV,925.0,32.58528,-96.96861
KXVA,479,Abilene,TX,DTV,31.0,32.27544,-99.59017
KXXV,545,Waco,TX,DTV,1000.0,31.33806,-97.31028
KXXW-LD,213,Tyler,TX,LPD,3.0,32.25944,-95.36778
KYAZ,539,Katy,TX,DTV,1000.0,29.56256,-95.50997
KYDF-LD,593,Corpus Christi,TX,LPD,15.0,27.79097,-97.45069
KYLE-TV,563,Bryan,TX,DTV,56.7,30.68783,-96.42567
KYLX-CD,213,Laredo,TX,DCA,3.0,27.67278,-99.66444
KYTX,479,Nacogdoches,TX,DTV,873.0,31.90583,-95.085
KYVV-TV,557,Del Rio,TX,DTV,237.0,29.34444,-100.86111
KZCZ-LD,509,College Station,TX,LPD,15.0,31.31258,-97.25744
KZFW-LD,85,Dallas,TX,LPD,0.34,32.58889,-96.96831
KZJL,515,Houston,TX,DTV,1000.0,29.56256,-95.50997
KZTV,195,Corpus Christi,TX,DTV,39.0,27.70806,-97.63333
NEW,509,Waco,TX,DTV,125.0,31.33783,-97.31028
WFAA,183,Dallas,TX,DTV,45.6,32.58533,-96.97836
WOAI-TV,557,San Antonio,TX,DTV,800.0,29.26986,-98.26553
K02RI-D,57,Cedar City Canyon,UT,LPT,0.15,37.59911,-112.85719
K03IW-D,63,Cedar Canyon,UT,LPT,0.015,37.59911,-112.85719
K04RU-D,69,Long Valley Junction,UT,LPT,0.038,37.50703,-112.51064
K04RV-D,69,Salina & Redmond,UT,LPT,0.06,38.877,-111.87617
K04RW-D,69,Cedar Canyon,UT,LPT,0.015,37.59911,-112.85719
K05AR-D,79,Rockville,UT,LPT,0.031,37.15236,-113.03192
K05BU-D,79,Enterprise,UT,LPT,0.014,37.59997,-113.73411
K05MX-D,79,Nephi,UT,LPD,0.2,39.73272,-111.94353
K05ND-D,79,Long Valley Junction,UT,LPT,0.031,37.50703,-112.51064
K05NF-D,79,Salina,UT,LPT,0.09,38.87689,-111.87631
K05NG-D,79,Cedar Canyon,UT,LPT,0.015,37.59911,-112.85719
K06JA-D,85,Cedar Canyon,UT,LPT,0.015,37.59911,-112.85719
K06QS-D,85,Salina & Redmond,UT,LPT,0.06,38.877,-111.87617
K07AAA-D,177,Helper,UT,LPT,0.07,39.68494,-110.84208
K07AAB-D,177,"Roosevelt, Etc.",UT,LPT,0.047,40.32411,-110.15597
K07CG-D,177,Toquerville,UT,LPT,0.031,37.27247,-113.27689
K07ED-D,177,Enterprise,UT,LPT,0.031,37.59997,-113.73411
K07GQ-D,177,Cedar City,UT,LPT,0.24,37.63908,-113.03211
K07ZE-D,177,"Rural Juab, Etc.,",UT,LPT,0.1,39.49178,-111.82781
K07ZT-D,177,Long Valley Junction,UT,LPT,0.022,37.50703,-112.51064
K07ZU-D,177,"Blanding, Monticello",UT,LPT,0.15,37.83949,-109.46234
K07ZV-D,177,Sigurd & Salina,UT,LPT,0.115,38.877,-111.87617
K07ZW-D,177,Marysvale,UT,LPT,0.118,38.50706,-112.19764
K07ZX-D,177,Woodland & Kamas,UT,LPT,0.041,40.56683,-111.24297
K07ZY-D,177,"Beaver, Etc.",UT,LPT,0.8,38.45656,-112.6575
K07ZZ-D,177,East Price,UT,LPT,0.07,39.6105,-110.81375
K08BO-D,183,Virgin,UT,LPT,0.047,37.23156,-113.20947
K08EN-D,183,"Pine Valley, Etc.",UT,LPT,0.031,37.67664,-113.65467
K08PC-D,183,"Hildale, Etc. (Az)",UT,LPT,0.02,36.894,-113.03242
K08PF-D,183,Leamington,UT,LPT,0.038,39.53208,-112.31372
K08PJ-D,183,Cedar City,UT,LPT,0.3,37.63911,-113.03214
K08PW-D,183,"Laketown, Etc.",UT,LPT,0.3394,41.88242,-111.26992
K08PX-D,183,Long Valley Junction,UT,LPT,0.015,37.50703,-112.51064
K08PY-D,183,Blanding/Monticello,UT,LPT,0.15,37.83958,-109.46239
K08QA-D,183,"Aurora, Etc.",UT,LPT,0.05,39.49178,-111.82781
K08QC-D,183,Sigurd & Salina,UT,LPT,0.115,38.877,-111.87617
K08QD-D,183,Woodland & Kamas,UT,LPT,0.041,40.56683,-111.24297
K08QF-D,183,East Price,UT,LPT,0.07,39.6105,-110.81375
K08QG-D,183,Helper,UT,LPT,0.07,39.68494,-110.84208
K08QH-D,183,"Roosevelt, Etc.",UT,LPT,0.047,40.32411,-110.15597
K08QL-D,183,Logan,UT,LPD,0.75,41.75575,-112.02356
K08QM-D,183,Grantsville,UT,LPD,3.0,40.60772,-112.15806
K08RB-D,183,Oak City,UT,LPT,0.06,39.321,-112.4725
K09CJ-D,189,Cedar City,UT,LPT,0.3,37.63831,-113.03189
K09SU-D,189,"Hildale, Etc. (Az)",UT,LPT,0.13,36.89367,-113.03117
K09YW-D,189,Leamington,UT,LPT,0.038,39.53208,-112.31372
K09ZK-D,189,Long Valley Junction,UT,LPT,0.022,37.50703,-112.50989
K09ZN-D,189,"Blanding, Monticello",UT,LPT,0.15,37.83949,-109.46234
K09ZO-D,189,Juab,UT,LPT,0.05,39.49189,-111.82769
K09ZP-D,189,Sigurd & Salina,UT,LPT,0.115,38.877,-111.87617
K09ZQ-D,189,Marysvale,UT,LPT,0.118,38.50706,-112.19764
K09ZR-D,189,Woodland & Kamas,UT,LPT,0.041,40.56683,-111.24297
K09ZT-D,189,Beaver,UT,LPT,0.5,38.45653,-112.6575
K09ZU-D,189,East Price,UT,LPT,0.07,39.6105,-110.81375
K09ZV-D,189,Helper,UT,LPT,0.07,39.68411,-110.84208
K09ZW-D,189,"Roosevelt, Etc.",UT,LPT,0.047,40.32411,-110.15597
K10LM-D,195,"Laketown, Etc.",UT,LPT,0.3394,41.88192,-111.27017
K10PN-D,195,"Cedar City, Etc.",UT,LPT,0.25,37.63911,-113.03214
K10QR-D,195,Leamington,UT,LPT,0.038,39.53208,-112.31372
K10RF-D,195,Long Valley Junction,UT,LPT,0.022,37.50703,-112.51064
K10RG-D,195,Rural Juab County,UT,LPT,0.115,39.49189,-111.82769
K10RH-D,195,Salina & Redmond,UT,LPT,0.115,38.877,-111.87617
K10RI-D,195,Marysvale,UT,LPT,0.118,38.50706,-112.19764
K10RJ-D,195,Woodland & Kamas,UT,LPT,0.041,40.56683,-111.24297
K10RK-D,195,Blanding/Monticello,UT,LPT,0.15,37.83958,-109.46239
K10RL-D,195,East Price,UT,LPT,0.07,39.6105,-110.81375
K10RN-D,195,Helper,UT,LPT,0.07,39.68467,-110.84236
K10RO-D,195,"Roosevelt, Etc.",UT,LPT,0.047,40.32411,-110.15597
K10RP-D,195,Santa Clara,UT,LPT,1.0,37.15519,-113.88319
K11CQ-D,201,Cedar City,UT,LPT,0.24,37.63908,-113.03211
K11OO-D,201,"Pine Valley, Etc.",UT,LPT,0.073,37.50853,-113.66353
K11QQ-D,201,"Hildale, Etc. (Az)",UT,LPT,0.031,36.91608,-113.03353
K11VY-D,201,Toquerville,UT,LPD,0.003,37.28986,-113.27625
K11XB-D,201,Long Valley Junction,UT,LPT,0.022,37.50703,-112.51064
K11XC-D,201,Salina & Redmond,UT,LPT,0.115,38.877,-111.87617
K11XD-D,201,"Rural Juab, Etc.",UT,LPT,0.115,39.49189,-111.82769
K11XE-D,201,Marysvale,UT,LPT,0.118,38.50706,-112.19764
K11XF-D,201,Woodland,UT,LPT,0.041,40.56683,-111.24297
K11XG-D,201,Logan,UT,LPD,0.2,41.61139,-111.9525
K11XH-D,201,Blanding/Monticello,UT,LPT,0.15,37.83958,-109.46239
K11XI-D,201,Beaver Etc.,UT,LPT,0.5,38.45656,-112.6575
K11XK-D,201,Helper,UT,LPT,0.07,39.68494,-110.84208
K11XL-D,201,"Roosevelt, Etc.",UT,LPT,0.047,40.32411,-110.15597
K11XM-D,201,East Price,UT,LPT,0.07,39.6105,-110.81375
K11YD-D,201,Eskdale Garrison,UT,LPT,0.06,39.10428,-113.95344
K12MI-D,207,"Laketown, Etc",UT,LPT,0.3394,41.88192,-111.27017
K12QQ-D,207,Cedar City,UT,LPT,0.25,37.63911,-113.03214
K12QY-D,207,Leamington,UT,LPT,0.079,39.53208,-112.31372
K12WZ-D,207,Long Valley Junction,UT,LPT,0.022,37.50703,-112.51064
K12XC-D,207,Salina & Redmond,UT,LPT,0.115,38.877,-111.87617
K12XD-D,207,"Aurora, Etc.",UT,LPT,0.13,39.49189,-111.82769
K12XE-D,207,Woodland,UT,LPT,0.015,40.56661,-111.24297
K12XG-D,207,Roosevelt,UT,LPT,0.047,40.32411,-110.15597
K12XH-D,207,Price,UT,LPT,0.07,39.6105,-110.81375
K12XI-D,207,Helper,UT,LPT,0.07,39.68494,-110.84208
K13AAD-D,213,Long Valley Junction,UT,LPT,0.032,37.50703,-112.51064
K13AAF-D,213,Monticello/Blanding,UT,LPT,0.15,37.83958,-109.46239
K13AAH-D,213,Salina & Redmond,UT,LPT,0.115,38.877,-111.87617
K13AAI-D,213,Marysvale,UT,LPT,0.118,38.50706,-112.19764
K13AAJ-D,213,Woodland & Kamas,UT,LPT,0.041,40.56633,-111.24267
K13AAL-D,213,Beaver Etc.,UT,LPT,0.17,38.45656,-112.6575
K13AAM-D,213,"Garrison, Etc.",UT,LPT,0.06,39.10428,-113.95342
K13AAN-D,213,Roosevelt,UT,LPT,0.047,40.32411,-110.15597
K13AAO-D,213,Helper,UT,LPT,0.07,39.68494,-110.84208
K13AAP-D,213,East Price,UT,LPT,0.07,39.6105,-110.81375
K13ABA-D,213,Leamington,UT,LPT,0.038,39.53208,-112.31372
K13CP-D,213,Cedar City,UT,LPT,0.3,37.63831,-113.03189
K13OG-D,213,"Rural Juab, Etc.",UT,LPT,0.1,39.49178,-111.82781
K13QK-D,213,Virgin,UT,LPT,0.01,37.22883,-113.21178
K14LW-D,473,Myton,UT,LPT,0.32,40.36133,-110.78986
K14PA-D,473,Rural Juab County,UT,LPT,0.25,39.49178,-111.82781
K14PF-D,473,"Peoa, Oakley",UT,LPT,0.114,40.72244,-111.36433
K14QC-D,473,Mexican Hat,UT,LPT,0.172,37.14961,-109.86042
K14QS-D,473,Wanship,UT,LPT,0.114,40.80903,-111.3955
K14QX-D,473,Hatch,UT,LPT,0.09,37.67664,-112.37289
K14QY-D,473,Rural Sevier County,UT,LPT,0.01,38.51225,-111.78431
K14QZ-D,473,Mount Pleasant,UT,LPT,0.055,39.53931,-111.38883
K14RA-D,473,"Teasdale,Torrey",UT,LPT,0.072,38.28325,-111.51078
K14RC-D,473,"Richfield, Etc.",UT,LPT,0.165,38.63469,-112.06022
K14RD-D,473,Koosharem,UT,LPT,0.055,38.47856,-111.82361
K14RE-D,473,Panguitch,UT,LPT,0.035,37.82097,-112.45808
K14RG-D,473,Circleville,UT,LPT,0.045,38.21133,-112.23447
K14RH-D,473,Henrieville,UT,LPT,0.01,37.54967,-111.99006
K14RI-D,473,Nephi,UT,LPT,0.037,39.73272,-111.94353
K14RJ-D,473,Mayfield,UT,LPT,0.05,39.11175,-111.71828
K14RL-D,473,Samak,UT,LPT,0.063,40.63222,-111.26017
K14RM-D,473,"Laketown, Etc.",UT,LPT,0.075,41.88242,-111.26992
K14RN-D,473,Scipio,UT,LPT,0.01,39.20253,-112.14375
K14RO-D,473,"St. George, Etc.",UT,LPT,0.25,37.06361,-113.57222
K14RP-D,473,Leamington,UT,LPT,0.95,39.53208,-112.31372
K14RT-D,473,Fruitland,UT,LPT,0.11,40.20494,-110.89633
K14RU-D,473,Spring Glen,UT,LPT,0.006,39.53022,-111.05156
K15CD-D,479,Mayfield,UT,LPT,0.01,39.11689,-111.72853
K15FL-D,479,Park City,UT,LPT,0.77,40.683,-111.52353
K15FQ-D,479,"Milford, Etc.",UT,LPT,0.25,38.52044,-113.28731
K15GZ-D,479,Wendover,UT,LPT,0.07,40.74117,-114.03728
K15HE-D,479,Hatch,UT,LPT,0.028,37.67664,-112.37289
K15HG-D,479,Mount Pleasant,UT,LPT,0.01,39.53931,-111.38883
K15HH-D,479,Green River,UT,LPT,0.02,38.97636,-110.18289
K15HM-D,479,Montezuma Crk./Aneth,UT,LPT,0.011,37.26008,-109.29025
K15HN-D,479,Bluff & Area,UT,LPT,0.0025,37.27028,-109.55456
K15IA-D,479,Orderville,UT,LPT,0.03,37.27358,-112.62686
K15JV-D,479,Mexican Hat,UT,LPT,0.172,37.14961,-109.86042
K15KQ-D,479,Coalville,UT,LPT,0.107,40.92386,-111.39806
K15KS-D,479,"Garfield, Etc.",UT,LPT,0.155,37.75586,-111.87494
K15KT-D,479,Rural Sevier County,UT,LPT,0.01,38.51225,-111.78431
K15KU-D,479,"Teasdale,Torrey",UT,LPT,0.072,38.28325,-111.51078
K15KX-D,479,Circleville,UT,LPT,0.045,38.21133,-112.23447
K15KY-D,479,"Richfield, Etc.",UT,LPT,0.165,38.63469,-112.06022
K15KZ-D,479,Koosharem,UT,LPT,0.055,38.47856,-111.82361
K15LA-D,479,Panguitch,UT,LPT,0.035,37.82097,-112.45808
K15LC-D,479,Henrieville,UT,LPT,0.01,37.54967,-111.99006
K15LE-D,479,Heber City,UT,LPT,0.355,40.56244,-111.47572
K15LJ-D,479,"Enterprise, Etc.",UT,LPT,0.03,37.50622,-113.66083
K15LK-D,479,Scipio,UT,LPT,0.05,39.20253,-112.14375
K15LL-D,479,Leamington,UT,LPT,0.95,39.53208,-112.31372
K15LO-D,479,Fruitland,UT,LPT,0.11,40.20494,-110.89633
K15LP-D,479,Rural Carbon County,UT,LPT,0.34,39.75606,-110.99125
K15LQ-D,479,Orangeville,UT,LPT,0.34,39.20994,-111.14239
K15LW-D,479,Utahn,UT,LPT,0.491,40.36128,-110.79264
K16BO-D,485,"Milford, Etc.",UT,LPT,0.115,38.52042,-113.28744
K16BT-D,485,Orderville,UT,LPT,0.03,37.27358,-112.62686
K16DS-D,485,St. George,UT,LPT,0.25,37.06358,-113.573
K16HD-D,485,Green River,UT,LPT,0.02,38.97636,-110.18289
K16HI-D,485,Navajo Mountain,UT,LPT,0.0056,37.02136,-110.76692
K16HJ-D,485,Oljeto,UT,LPT,0.011,37.04094,-110.33053
K16HK-D,485,Mexican Hat,UT,LPT,0.0056,37.14983,-109.86036
K16HV-D,485,Mayfield,UT,LPT,0.01,39.11175,-111.71828
K16IB-D,485,Mount Pleasant,UT,LPT,0.012,39.53931,-111.38883
K16II-D,485,Hilldale,UT,LPT,0.06,36.894,-113.03164
K16LW-D,485,Provo,UT,LPD,1.5,40.27328,-111.92489
K16LZ-D,485,Rural Garfield Coun,UT,LPT,0.155,37.75586,-111.87494
K16MB-D,485,Hatch,UT,LPT,0.09,37.67664,-112.37289
K16MC-D,485,Rural Sevier County,UT,LPT,0.01,38.51225,-111.78431
K16MD-D,485,"Teasdale,Torrey",UT,LPT,0.072,38.28325,-111.51078
K16ME-D,485,"Richfield, Etc.",UT,LPT,0.165,38.63469,-112.06022
K16MF-D,485,Koosharem,UT,LPT,0.055,38.47856,-111.82361
K16MG-D,485,Panguitch,UT,LPT,0.035,37.82097,-112.45808
K16MH-D,485,Henrieville,UT,LPT,0.01,37.54967,-111.99006
K16MI-D,485,Nephi,UT,LPT,0.036,39.73272,-111.94353
K16MK-D,485,"Laketown, Etc.",UT,LPT,0.075,41.88192,-111.27017
K16MM-D,485,Circleville,UT,LPT,0.045,38.21133,-112.23447
K16MN-D,485,Wendover,UT,LPD,0.133,40.74122,-114.03733
K16MP-D,485,Bluff & Area,UT,LPT,0.0025,37.27028,-109.55456
K16MQ-D,485,Montezuma Ck & Aneth,UT,LPT,0.011,37.26008,-109.29025
K16MS-D,485,Cedar City,UT,LPT,0.32,37.63831,-113.03189
K16MT-D,485,Leamington,UT,LPT,0.95,39.53208,-112.31372
K16MU-D,485,Scipio,UT,LPT,0.05,39.20253,-112.14375
K16MX-D,485,Myton,UT,LPT,0.49,40.36128,-110.79264
K16MZ-D,485,Orangeville,UT,LPT,0.34,39.20994,-111.14239
K16NA-D,485,Price,UT,LPT,0.34,39.75606,-110.99125
K16NC-D,485,Fruitland,UT,LPT,0.11,40.20494,-110.89633
K17DG-D,491,Rural Summit County,UT,LPT,0.078,40.85494,-111.47964
K17DM-D,491,Myton,UT,LPT,0.491,40.36128,-110.79264
K17HQ-D,491,Hatch,UT,LPT,0.028,37.67664,-112.37289
K17HW-D,491,Green River,UT,LPT,0.02,38.97636,-110.18289
K17HX-D,491,Minersville,UT,LPT,0.13,38.52042,-113.28747
K17IE-D,491,Navajo Mountain Scho,UT,LPT,0.0056,37.02136,-110.76692
K17IF-D,491,Oljeto,UT,LPT,0.011,37.04094,-110.33053
K17IH-D,491,Montezuma Creek-Anet,UT,LPT,0.011,37.26008,-109.29025
K17II-D,491,Logan,UT,LPD,0.951,41.55111,-111.93697
K17IP-D,491,"Huntsville, Etc.",UT,LPT,0.012,41.33886,-111.81639
K17JC-D,491,Orderville,UT,LPT,0.03,37.27358,-112.62686
K17JD-D,491,Mount Pleasant,UT,LPT,0.012,39.53931,-111.38883
K17JE-D,491,Mayfield,UT,LPT,0.01,39.11175,-111.71828
K17JF-D,491,"Bluff, Etc",UT,LPD,0.0025,37.27028,-109.55456
K17JH-D,491,"Mexican Hat, Etc",UT,LPT,0.0056,37.1415,-109.86036
K17JK-D,491,"Cane Beds,Az/Hildale",UT,LPT,0.06,36.894,-113.03164
K17MB-D,491,Circleville,UT,LPT,0.065,38.21133,-112.23447
