callsign,freq_mhz,city,state,class,erp_kw,lat,lon,facility_id
KLMX-FM,97.500000,,,,52.0,36.444167,-103.19,189503
KLMZ,107.100000,,,,0.82,37.798611,-90.562222,170970
KLNN,103.700000,,,,51.0,36.656389,-105.6325,164283
KLON,90.300000,,,,0.03,45.466389,-123.919722,121862
KLOP,91.500000,,,,0.05,62.201389,-159.766389,189898
KLOW,98.900000,,,,6.0,33.757306,-95.537611,165973
KLQQ,104.900000,,,,31.0,44.622222,-107.115833,165310
KLRC,90.900000,,,,100.0,36.187778,-94.688889,174140
KLSF,89.700000,,,,1.7,58.301444,-134.440444,175901
KLSI,107.300000,,,,30.0,36.375278,-99.475278,183350
KLSY,93.700000,,,,28.0,47.312778,-123.370833,164149
KLTB,89.700000,,,,75.0,33.064167,-102.29,165679
KLTO,99.100000,,,,2.95,31.297611,-97.611917,198733
KLTP,90.900000,,,,2.915,31.421111,-100.543333,120615
KLTQ,90.900000,,,,0.0,32.889444,-109.323056,176391
KLUU,103.500000,,,,100.0,21.3975,-158.100278,164206
KLUY,88.700000,,,,0.65,35.264444,-91.785278,176668
KLWA,101.300000,,,,4.0,46.884444,-124.012222,164150
KLWB-FM,103.700000,,,,10.0,30.342222,-91.962778,183335
KLWL,88.100000,,,,0.8,39.815,-93.588333,176981
KLWR,101.900000,,,,0.5,41.656667,-109.158889,171027
KLXC,90.300000,,,,1.1,32.435833,-104.187222,176295
KLXE,93.500000,,,,4.5,32.519861,-92.316889,198781
KLXN,104.100000,,,,2.7,31.004722,-93.277778,198723
KLYX,89.700000,,,,0.2,37.893889,-114.577778,175553
KLZR,91.700000,,,,6.0,38.134389,-105.461111,173643
KMBM,90.700000,,,,1.95,47.676944,-114.1425,170901
KMBV,90.700000,,,,2.3,42.888056,-100.553056,171632
KMDG,105.700000,,,,20.5,38.933056,-99.330833,164239
KMDR,95.100000,,,,2.3,40.825556,-124.001389,170994
KMDS,107.100000,,,,6.0,35.58,-105.216389,190438
KMGS,89.500000,,,,0.27,62.649444,-160.192778,189897
KMGT,90.300000,,,,0.25,47.416111,-105.595833,175687
KMIS-FM,103.900000,,,,2.5,36.425278,-89.691389,164227
KMJB,89.100000,,,,3.0,42.578333,-108.712778,173291
KMKL,90.300000,,,,0.0,45.544722,-92.972222,121767
KMKO-FM,95.700000,,,,6.0,44.051667,-94.299722,164294
KMKV,100.700000,,,,3.5,20.709444,-156.263611,189544
KMLL,91.700000,,,,0.6,39.87,-96.745833,122340
KMLS,95.500000,,,,7.6,31.530556,-100.307778,170983
KMLY,95.100000,,,,6.0,36.4595,-121.298556,164096
KMMK,88.700000,,,,0.0,42.270556,-91.539278,171762
KMML,92.900000,,,,32.0,37.941556,-100.312306,164238
KMMY,96.500000,,,,3.4,33.990278,-95.78,164292
KMNO,91.700000,,,,1.2,20.775278,-156.246944,174896
KMNT,104.300000,,,,2.35,46.555,-123.0575,162476
KMOA,89.700000,,,,1.5,-14.27,-170.686111,173422
KMOM,105.500000,,,,100.0,45.453611,-98.802778,164208
KMOP,91.500000,,,,0.62,15.183333,145.735,176103
KMOY,92.700000,,,,42.0,13.488056,144.826389,177536
KMPB,90.700000,,,,0.6,39.495556,-106.028889,176149
KMPI,90.500000,,,,10.0,28.743333,-98.296944,175311
KMPN,95.900000,,,,25.0,30.893889,-98.236389,184541
KMPZ,88.100000,,,,0.2,38.446667,-106.01,175217
KMRA,91.100000,,,,1.0,31.565556,-102.998056,175162
KMRZ-FM,106.700000,,,,7.0,41.424444,-109.131667,164153
KMSL,91.700000,,,,0.0,32.1775,-93.917222,121791
KMSN,104.100000,,,,25.0,30.776389,-99.298333,198632
KMTJ,90.500000,,,,1.0,45.194167,-109.341667,175678
KMTZ,107.700000,,,,2.6,46.006667,-112.441667,166087
KMUR,88.300000,,,,13.5,35.032778,-114.365833,173675
KMUZ,88.500000,,,,0.032,44.783333,-122.995556,172599
KMWB,93.100000,,,,10.0,19.720806,-155.921111,164099
KMWC,89.900000,,,,1.8,40.254722,-94.009722,177107
KMWM,101.700000,,,,0.5,41.499275,-120.621708,191562
KMWV,98.300000,,,,2.6,44.855,-123.120833,184546
KMWY,91.100000,,,,0.35,43.461111,-110.7525,122126
KMXD,100.500000,,,,33.0,38.385556,-112.3325,164258
KMXM,102.300000,,,,1.45,46.825,-111.703611,164132
KMXW,92.500000,,,,3.1,42.741667,-106.306389,164286
KMZK,106.900000,,,,100.0,39.581111,-108.96,165324
KNAN,106.700000,,,,1.85,21.404444,-158.100833,165992
KNBE,88.900000,,,,0.0,40.550833,-96.645833,106561
KNBQ,98.500000,,,,1.6,46.975278,-123.137778,189496
KNCE,93.500000,,,,3.0,36.389444,-105.585833,183377
KNDH,96.700000,,,,0.09,39.418889,-107.369444,162283
KNDL,100.700000,,,,52.0,48.053889,-101.434167,184822
KNDN-FM,97.500000,,,,1.5,36.461056,-109.095417,189502
KNDW,91.700000,,,,1.3,48.155278,-103.500833,122472
KNEE,95.100000,,,,0.001,64.577778,-149.078056,199595
KNEZ,107.300000,,,,100.0,39.912778,-118.921667,166018
KNFR,90.900000,,,,0.15,35.005833,-92.073889,175961
KNGM,88.900000,,,,25.0,36.673611,-101.469167,174174
KNGW,88.900000,,,,0.125,58.365833,-134.632778,176566
KNIB,89.500000,,,,0.0,63.014167,-154.371389,198149
KNID,107.100000,,,,14.0,36.536944,-98.010833,165312
KNKO,88.500000,,,,0.05,62.655556,-159.530278,189899
KNKT,90.700000,,,,25.0,34.449444,-103.6175,122203
KNLM,90.500000,,,,3.5,34.154167,-116.197222,173947
KNLT,95.500000,,,,64.0,61.694722,-149.265,189579
KNLX,104.900000,,,,0.86,44.436944,-120.953056,164309
KNLY,91.100000,,,,15.0,30.544444,-95.294722,173796
KNMA,88.100000,,,,0.0,32.829722,-105.886111,122932
KNMF,106.500000,,,,100.0,36.682222,-104.414833,191511
KNNA-FM,99.100000,,,,0.001,64.577778,-149.078056,199589
KNNU,92.300000,,,,27.0,34.241667,-95.743611,165989
KNNZ,89.100000,,,,0.0,46.641111,-96.296389,175796
KNOZ,97.700000,,,,5.0,39.066667,-108.745833,189537
KNPC,88.500000,,,,1.7,45.827444,-107.843944,177237
KNPH,89.300000,,,,0.1,48.553889,-109.676667,175302
KNPJ,88.500000,,,,0.2,44.413333,-107.996944,176113
KNPM,91.500000,,,,0.1,46.389722,-105.756389,175930
KNPQ,107.300000,,,,25.0,41.153889,-100.772889,164169
KNPS,91.700000,,,,0.1,48.801389,-105.348611,175940
KNSC,90.700000,,,,10.0,42.120556,-94.813611,122627
KNSJ,89.100000,,,,0.33,32.891944,-116.418889,172605
KNTK,93.700000,,,,6.0,40.582611,-96.620889,170485
KNUL,99.100000,,,,0.1,64.733056,-158.106944,178863
KNUN,91.900000,,,,0.09,60.533889,-165.106667,201845
KNVQ,90.700000,,,,0.5,40.811667,-115.699444,173285
KNVR,102.500000,,,,0.18,39.4735,-118.777694,190452
KNWT,89.100000,,,,16.5,44.574861,-108.825722,172695
KNWU,91.500000,,,,0.17,47.933333,-124.394722,172905
KOBN,90.100000,,,,0.6,43.573056,-119.130278,174446
KOCD,101.500000,,,,14.0,36.119722,-98.262472,191552
KODK,90.700000,,,,0.215,57.789722,-152.431667,171986
KODV,89.100000,,,,5.8,34.970858,-117.039308,122214
KOEG,88.300000,,,,10.0,34.505583,-98.401389,173588
KOFG,91.100000,,,,8.7,44.496111,-109.1525,121854
KOFK-FM,88.100000,,,,0.002,45.638889,-111.265556,172286
KOGJ,88.100000,,,,0.0,60.5225,-151.071111,174802
KOGW,90.500000,,,,0.3,36.443889,-103.190278,174504
KOHH,90.700000,,,,6.0,32.964444,-112.718889,172573
KOHM,105.700000,,,,0.38,35.477222,-117.699722,183311
KOHN,91.900000,,,,10.0,32.133056,-112.158611,122603
KOIA,88.100000,,,,6.0,42.668333,-94.993056,177197
KOJB,90.100000,,,,18.0,47.334444,-94.211944,173472
KOJD,89.700000,,,,0.9,44.434167,-118.957778,174221
KOJI,90.700000,,,,4.5,43.164722,-95.324722,123310
KOJP,95.300000,,,,1.0,29.570833,-104.361944,198738
KOLB,88.300000,,,,100.0,42.395528,-97.621361,173307
KOLJ-FM,91.100000,,,,75.0,48.647222,-95.736111,175404
KOLK,94.300000,,,,7.1,48.094167,-114.269722,183365
KOME-FM,95.500000,,,,11.0,32.127639,-97.877472,165950
KORI,91.900000,,,,0.0,66.833331,-161.0458,180891
KORJ,97.700000,,,,1.8,42.526528,-122.64025,189493
KORU,89.900000,,,,1.8,15.185,145.741667,172880
KOSR,88.300000,,,,1.2,36.129583,-97.095389,173942
KOSY-FM,95.700000,,,,18.0,42.060833,-91.543167,162475
KOTD,89.700000,,,,0.05,45.711944,-121.116111,173179
KOTX,98.700000,,,,1.0,27.308333,-98.670833,171012
KOUA,91.900000,,,,1.5,34.708528,-96.74,173673
KOWI,101.300000,,,,2.2,35.032778,-114.365833,183358
KOWY,102.300000,,,,2.1,44.622222,-107.115833,189506
KOYA,88.100000,,,,0.0,43.216944,-100.791111,173502
KOYH,95.500000,,,,6.0,34.365556,-90.637222,190430
KOYR,88.500000,,,,4.5,33.730278,-91.815556,176803
KOYU,98.100000,,,,0.1,64.882778,-157.702778,178865
KPAL,91.300000,,,,1.0,28.709028,-96.138139,174451
KPAU,103.500000,,,,0.46,37.788889,-106.111944,164122
KPBA,99.300000,,,,6.0,34.221111,-91.972778,190417
KPBG,90.900000,,,,0.073,48.79,-119.380556,173880
KPBR,91.700000,,,,1.9,36.817417,-90.455611,173704
KPBW,91.900000,,,,1.0,48.037222,-119.985278,173803
KPCO-FM,89.900000,,,,0.1,33.3675,-95.673611,174838
KPCV,91.700000,,,,9.0,34.135,-103.616111,170140
KPDE,91.500000,,,,0.0,31.367056,-100.046583,172164
KPEP,106.500000,,,,6.0,30.865278,-100.593333,170978
KPGS,88.100000,,,,0.0,37.196667,-107.116944,123206
KPGX,103.500000,,,,0.1,37.772778,-108.931667,190470
KPHA,91.700000,,,,25.0,46.571861,-100.795056,172316
KPIO-FM,93.700000,,,,25.0,38.239722,-94.943333,165947
KPIT,91.700000,,,,0.0,33.045972,-95.056444,176468
KPJH,89.500000,,,,0.13,47.773611,-114.268056,173197
KPKO,91.300000,,,,0.9,31.418333,-103.515278,122367
KPKR,95.700000,,,,6.3,34.310833,-114.168889,170952
KPKW,90.300000,,,,0.52,40.453611,-120.570556,176938
KPLK,88.900000,,,,4.2,48.541667,-122.295278,173038
KPLN,106.700000,,,,100.0,45.765,-108.455278,164108
KPLU,100.700000,,,,1.4,28.686667,-96.139167,198748
KPMA-FM,91.900000,,,,25.0,33.443889,-98.456111,176765
KPMI-FM,94.500000,,,,3.0,48.691111,-94.695278,190437
KPOP,94.300000,,,,0.4,34.836111,-95.545278,190388
KPOV-FM,88.900000,,,,1.1,43.791389,-120.946667,174895
KPPD,91.700000,,,,24.0,48.063278,-99.33575,165891
KPPK,98.300000,,,,1.6,46.183056,-122.958056,164098
KPPO,90.500000,,,,0.75,-14.3175,-170.764167,173754
KPPW,88.700000,,,,50.0,48.141667,-103.892778,174363
KPQG,104.300000,,,,6.0,28.729222,-97.373611,183314
KPQN,95.700000,,,,6.0,33.399056,-104.374944,191515
KPQP,106.100000,,,,25.0,35.326389,-101.222778,189483
KPQS,106.700000,,,,6.0,37.646111,-120.775833,189480
KPQW,106.300000,,,,1.75,39.288056,-122.333889,190394
KPRI,91.300000,,,,0.1,33.366667,-117.068056,173244
KPRT-FM,107.900000,,,,6.0,36.695833,-108.223056,165985
KPST-FM,103.500000,,,,1.9,33.656389,-115.991389,189509
KPSV-FM,91.900000,,,,25.0,36.025278,-119.535,174791
KPTE,92.900000,,,,9.2,37.339167,-107.823611,164121
KPTJ,104.500000,,,,25.0,31.438472,-100.572028,164190
KPTZ,91.900000,,,,2.2,48.128333,-122.8275,172517
KPUT,92.900000,,,,0.1,39.816944,-111.841944,190404
KPUY,97.300000,,,,6.0,29.541944,-96.494722,198746
KPWA,93.500000,,,,11.5,34.231194,-93.279472,170989
KPWD,91.700000,,,,3.0,35.462222,-100.945,176883
KPWJ,107.700000,,,,3.5,30.62,-96.253611,166036
KPWY,90.700000,,,,0.1,44.560556,-111.439722,177038
KPYM,106.100000,,,,24.0,28.809444,-95.963333,198747
KPZX,94.700000,,,,0.15,34.007892,-100.299214,198779
KQAI,89.100000,,,,0.0,33.393333,-104.624167,121997
KQBC,90.500000,,,,0.2,46.248056,-119.562222,174194
KQBI,91.700000,,,,3.0,28.142222,-99.323889,173339
KQBM,90.700000,,,,0.1,38.023056,-120.590556,176193
KQBQ,100.100000,,,,4.1,28.865833,-97.360278,198766
KQCF,88.100000,,,,0.1,42.578389,-121.868028,176407
KQCI,91.500000,,,,1.0,27.857222,-98.537222,174323
KQDL,89.100000,,,,0.3,43.573056,-119.130556,174458
KQDR,107.300000,,,,3.7,33.708611,-96.4025,170996
KQEZ,99.300000,,,,14.5,47.029167,-114.688333,164303
KQFZ-FM,89.100000,,,,1.0,33.738333,-98.907778,175384
KQHE,92.700000,,,,2.0,64.879722,-148.052694,190428
KQHK,103.900000,,,,50.0,40.171944,-100.684722,166033
KQHM,102.700000,,,,6.0,26.916667,-99.249722,162399
KQHR,88.100000,,,,4.0,45.721944,-121.437222,175508
KQIK-FM,105.900000,,,,6.0,34.845556,-95.579444,183380
KQJO,99.300000,,,,14.5,31.673889,-91.33,189489
KQLZ,95.700000,,,,27.5,46.725278,-102.916667,164305
KQMD,88.100000,,,,1.0,28.886111,-100.572222,172844
KQMI,88.900000,,,,0.19,45.724167,-123.931389,173887
KQMJ,104.700000,,,,5.1,31.815278,-98.7925,189550
KQMX,105.700000,,,,1.65,35.44125,-119.955417,166070
KQMY,102.100000,,,,0.33,20.709444,-156.263611,164113
KQNC,88.100000,,,,0.5,39.937222,-120.9475,122435
KQNY,91.900000,,,,2.7,39.9375,-120.946944,172610
KQOA,91.100000,,,,1.1,33.727944,-102.774778,171699
KQOL,105.300000,,,,51.0,44.2925,-105.436111,166086
KQOS,91.700000,,,,0.0,32.658778,-99.452972,171817
KQOU,89.100000,,,,40.0,35.444444,-98.989444,122436
KQOW,90.300000,,,,0.1,48.801111,-122.461111,174445
KQPA-FM,91.900000,,,,0.45,33.621389,-95.565,174946
KQPI,99.500000,,,,2.2,42.808611,-112.486111,164125
KQQA,90.500000,,,,0.6,40.778611,-98.743889,176696
KQQJ,90.700000,,,,0.2,58.365833,-134.632778,176903
KQQM,88.300000,,,,4.0,46.408333,-105.663333,176165
KQQN,89.300000,,,,0.0,64.52,-165.371389,176907
KQQS,89.300000,,,,0.0,57.050556,-135.333889,176871
KQRB,96.900000,,,,0.25,39.521944,-95.398056,164159
KQRK,99.700000,,,,1.8,47.773611,-114.267778,165376
KQSA,97.900000,,,,5.2,29.002222,-99.532222,198796
KQSH,90.700000,,,,0.001,37.701611,-100.016583,174539
KQTC,99.500000,,,,50.0,31.008972,-100.515167,190414
KQTO,88.100000,,,,2.0,32.861944,-108.241111,173481
KQTX,98.100000,,,,6.1,34.315278,-99.746944,198725
KQVI-FM,89.900000,,,,10.0,28.776111,-95.62075,174444
KQVK,91.900000,,,,0.0,67.726336,-164.537961,180889
KQXB,89.900000,,,,15.0,32.477083,-98.809722,176266
KQXI,91.500000,,,,1.6,48.086389,-121.963889,170239
KQZB,100.500000,,,,0.85,46.811111,-116.915278,164223
KQZQ,98.300000,,,,97.0,37.4025,-98.580833,164275
KRAF,88.300000,,,,0.3,30.877383,-102.867253,176870
KRAN,103.300000,,,,37.0,41.159444,-104.721944,166001
KRBN,94.300000,,,,2.65,40.498333,-121.890556,170993
KRBP,88.100000,,,,1.0,29.559722,-104.358333,172361
KRBX,89.900000,,,,7.9,43.620833,-117.209722,173448
KRBY,98.100000,,,,0.1,64.738889,-155.48,178862
KRCI,89.500000,,,,1.0,34.206111,-109.976111,122119
KRDP,90.700000,,,,2.0,33.4575,-111.491111,122359
KRDR,105.700000,,,,50.0,36.785,-98.550278,190420
KRDS,104.100000,,,,0.1,37.812222,-107.663889,189487
KREE,88.100000,,,,1.5,31.348333,-109.479444,174148
KREO,93.500000,,,,2.35,41.497222,-109.343333,190387
KRFD,100.100000,,,,50.0,40.5825,-103.032222,170959
KRFF,89.100000,,,,10.0,64.879167,-148.052778,173890
KRFI,88.100000,,,,0.36,44.541111,-95.182778,173553
KRFP,90.300000,,,,1.1,46.681667,-116.970278,172586
KRFY,88.500000,,,,1.2,48.304444,-116.542222,172591
KRGL,98.500000,,,,25.0,32.272889,-93.137889,184850
KRGM,89.900000,,,,4.25,44.484167,-95.490833,173790
KRGW,106.900000,,,,0.099,64.874444,-147.820278,199506
KRGX,95.100000,,,,6.0,26.434694,-98.92925,164194
KRIK,100.500000,,,,25.0,28.395833,-97.178056,164181
KRIQ-FM,88.900000,,,,1.8,31.345444,-88.758889,176634
KRIX,105.500000,,,,1.2,26.053333,-97.213056,198768
KRJE,89.900000,,,,0.85,42.878611,-91.826667,174130
KRJK,97.300000,,,,2.0,35.193333,-118.719444,183302
KRJN,93.100000,,,,11.0,40.275,-103.6425,170963
KRJT,105.900000,,,,0.115,45.440556,-117.891944,164224
KRKA,103.900000,,,,16.5,40.6175,-105.327778,164151
KRKH,97.300000,,,,1.446,20.66,-156.363889,170964
KRKM,91.700000,,,,6.0,42.578333,-108.712778,173340
KRKQ,95.500000,,,,0.25,37.991389,-107.9725,166042
KRKV,107.300000,,,,80.0,37.939722,-103.435556,164092
KRKY-FM,88.700000,,,,23.0,42.858056,-105.234167,176144
KRKZ-FM,94.300000,,,,0.4,46.286667,-123.896111,189499
KRLL-FM,93.900000,,,,0.085,65.827222,-144.066111,203344
KRLQ,94.100000,,,,47.0,32.409722,-92.896944,166024
KRLU,90.100000,,,,0.0,33.363056,-104.636389,122124
KRLZ,93.700000,,,,9.0,44.644444,-124.013889,198786
KRMK,93.700000,,,,0.12,35.599167,-105.203333,171005
KRNC,88.500000,,,,0.24,40.461944,-106.849167,106485
KRNP,100.700000,,,,100.0,41.063889,-101.337778,164139
KRNR,100.500000,,,,3.0,31.439722,-98.551111,198798
KROH,91.100000,,,,1.15,48.016111,-122.924722,173495
KROW,101.100000,,,,5.4,44.570278,-108.819167,165999
KRPH,99.500000,,,,50.0,34.146028,-112.698917,166065
KRPX,95.300000,,,,6.0,39.609167,-110.813889,164148
KRRE,91.900000,,,,0.1,35.603556,-105.258972,122283
KRRW,105.900000,,,,23.0,44.473611,-94.470833,165993
KRSF,89.300000,,,,0.89,35.4775,-117.699444,175757
KRSX,95.900000,,,,2.2,45.711944,-121.116389,190372
KRTC,88.700000,,,,0.17,32.967778,-107.226944,175761
KRTG,88.300000,,,,14.0,31.844333,-94.345583,173351
KRTP,91.700000,,,,1.4,30.319167,-103.617778,173345
KRTS,93.500000,,,,33.0,30.563944,-104.162444,164217
KRTT,88.100000,,,,0.0,38.362778,-98.763889,173828
KRVC,98.900000,,,,1.25,42.083333,-122.7,165983
KRVO,103.100000,,,,8.0,48.511944,-114.370278,166025
KRVP,91.500000,,,,0.65,27.291667,-98.138056,176489
KRVX,103.100000,,,,99.0,46.939167,-98.308333,164198
KRWI,98.100000,,,,0.077,35.705778,-118.558639,198809
KRXD,97.700000,,,,4.1,34.205833,-109.942222,191519
KRXG,91.300000,,,,0.62,32.863333,-108.241111,174264
KRXW,103.500000,,,,48.0,48.902778,-95.37725,166032
KRYL,106.500000,,,,69.0,20.66,-156.363889,164100
KRZP,92.700000,,,,3.1,36.343472,-92.425111,189491
KRZQ,105.900000,,,,51.0,36.6425,-116.398056,170180
KRZU,90.700000,,,,100.0,28.798333,-99.593611,173409
KRZX,106.100000,,,,0.87,39.066944,-108.744167,164260
KSAQ,102.300000,,,,4.4,28.761389,-98.699167,165969
KSBK,100.300000,,,,2.8,37.387222,-105.655833,189554
KSBU,92.700000,,,,4.3,32.370278,-91.1275,183340
KSCM,94.300000,,,,0.0,61.844444,-165.576111,203434
KSCY,106.900000,,,,4.0,45.638889,-111.265556,164231
KSDQ,88.700000,,,,0.0,39.244444,-92.211111,176877
KSFE,96.700000,,,,0.265,35.253056,-107.596111,183361
KSGZ,98.700000,,,,2.5,36.4595,-121.298556,191509
KSHL,97.500000,,,,7.0,44.756667,-124.048056,198769
KSHM,91.300000,,,,2.7,34.340556,-110.256111,176956
KSHQ,100.700000,,,,17.7,37.718611,-94.668611,190419
KSIF,91.700000,,,,2.0,34.79,-100.173333,171701
KSJM,89.100000,,,,1.0,43.967222,-94.654722,176979
KSJP,88.900000,,,,3.3,45.453611,-98.802778,174859
KSKC,89.500000,,,,0.0,61.864167,-158.135833,198150
KSKO-FM,89.500000,,,,0.09,62.958056,-155.596944,198148
KSKP,89.500000,,,,0.0,61.703611,-157.168056,198151
KSKQ,89.500000,,,,0.56,42.198056,-122.491389,173192
KSLK,101.700000,,,,0.09,66.604444,-160.006111,203709
KSLO-FM,105.300000,,,,3.0,30.901944,-91.935278,164163
KSLP,90.300000,,,,2.0,44.371667,-100.407778,174271
KSLS,90.700000,,,,3.4,46.920797,-102.730403,174276
KSLV-FM,96.500000,,,,0.911,37.729722,-106.588333,164123
KSNB,91.500000,,,,0.25,39.7975,-99.891389,122373
KSNH,88.500000,,,,11.0,34.263611,-110.038611,177228
KSNI-FM,102.500000,,,,13.5,34.835556,-120.401667,4122
KSNX,105.500000,,,,100.0,34.461944,-110.402778,171019
KSNZ,92.900000,,,,17.0,35.399722,-100.2375,189535
KSOC,94.500000,,,,9.4,34.609361,-99.334639,191553
KSOI,91.900000,,,,19.0,40.945583,-94.146806,172583
KSOO-FM,99.100000,,,,25.0,43.376667,-96.805278,162271
KSPP,89.100000,,,,0.0,45.854861,-89.651583,171922
KSQM,91.500000,,,,2.05,48.083611,-123.265833,172153
KSRP,89.100000,,,,0.0,37.721389,-99.955361,176783
KSRX,97.500000,,,,38.0,40.454194,-103.151694,166013
KSSH,91.700000,,,,3.1,40.232222,-95.765278,177193
KSTI,102.100000,,,,3.6,48.097417,-123.485917,190439
KSTJ,91.300000,,,,41.0,43.489444,-97.4425,175622
KSTQ,93.500000,,,,0.9,34.915833,-96.136111,183382
KSUG,101.900000,,,,9.4,35.581833,-91.928861,191357
KSVQ,89.300000,,,,0.09,63.778056,-171.731111,198593
KSVU,90.100000,,,,2.05,48.554444,-121.794444,174175
KSYF,107.500000,,,,20.0,38.3875,-107.673889,189525
KSYU,98.100000,,,,0.053,62.053056,-163.177833,180724
KTBH-FM,102.700000,,,,15.0,19.591944,-155.126667,164281
KTBX,98.100000,,,,0.27,31.704722,-110.923611,171024
KTCM,97.300000,,,,12.0,39.445944,-92.169806,171017
KTCN,88.300000,,,,0.1,34.469417,-118.111528,174673
KTCY,105.300000,,,,0.1,30.911111,-99.763889,189553
KTDH,89.300000,,,,0.5,36.109722,-102.508583,174797
KTED,100.500000,,,,10.0,42.758333,-106.323056,164285
KTEQ-FM,91.300000,,,,0.5,44.088139,-103.249056,172663
KTGA,99.300000,,,,18.0,41.679444,-107.235556,164278
KTHF,89.900000,,,,26.5,35.621111,-99.375556,177198
KTHL,89.300000,,,,1.5,34.639167,-99.355278,177048
KTHM,94.100000,,,,9.8,36.581944,-98.87,191543
KTIL-FM,95.900000,,,,0.45,45.466389,-123.919722,164182
KTIM,89.100000,,,,19.5,29.878611,-96.879167,172596
KTJK,101.700000,,,,6.0,32.510556,-99.741389,198731
KTJZ,97.500000,,,,6.0,32.411111,-91.193611,164218
KTKF,89.500000,,,,0.085,63.339444,-143.036111,198722
KTKL,88.500000,,,,0.001,35.141667,-95.355556,106473
KTLH,107.900000,,,,0.0,32.975,-94.351111,198622
KTME,89.500000,,,,0.35,41.496417,-109.344861,176985
KTML,91.900000,,,,0.0,37.729722,-106.588333,173903
KTMN,97.900000,,,,14.0,32.994167,-105.708056,191499
KTMU,88.700000,,,,0.5,33.725556,-97.473889,174356
KTND,93.500000,,,,21.0,39.315556,-106.958889,170489
KTNG,97.300000,,,,6.0,34.432056,-96.636417,200130
KTNN-FM,101.500000,,,,2.25,35.910278,-108.773889,191366
KTNX,103.900000,,,,0.85,37.573611,-90.6925,162355
KTOG,91.900000,,,,0.09,59.056944,-160.422778,198456
KTPB,98.100000,,,,9.5,34.165,-91.839444,190416
KTPD,89.300000,,,,25.0,29.405833,-100.661389,173346
KTPG,99.300000,,,,18.5,35.908889,-90.620278,171030
KTPO,106.700000,,,,1.3,48.229167,-116.508333,164177
KTPR,89.900000,,,,1.0,32.763056,-100.885556,172898
KTPZ,92.700000,,,,4.9,42.731667,-114.417778,164127
KTQQ,88.100000,,,,0.23,40.700278,-115.901944,175328
KTRF-FM,94.100000,,,,50.0,47.992778,-95.9775,189577
KTRG,94.100000,,,,2.35,33.506556,-94.207028,183376
KTRI,93.500000,,,,0.21,46.806944,-119.555556,166057
KTRT,97.500000,,,,0.33,48.318333,-120.113056,164605
KTRU,91.900000,,,,0.75,37.956694,-95.371028,174471
KTRZ,105.500000,,,,4.0,36.389972,-105.586333,191510
KTSN-FM,88.900000,,,,0.125,30.406389,-98.57,174329
KTTY,105.100000,,,,4.3,33.466667,-94.463333,165971
KTUG,105.100000,,,,4.0,42.578333,-108.712778,166002
KTUN,94.500000,,,,25.0,39.565556,-107.533611,164290
KTUP,98.300000,,,,2.6,44.855,-123.120833,184143
KTWJ,90.900000,,,,0.0,47.211944,-100.260556,176115
KTWP,91.100000,,,,0.11,48.3175,-120.114722,173815
KTWY,97.100000,,,,2.2,43.437778,-107.996111,166052
KTYC,88.500000,,,,5.0,33.955139,-93.868444,175551
KTYR,89.700000,,,,100.0,31.066083,-95.526278,173782
KTYU,99.100000,,,,0.007,65.181278,-151.984472,197861
KTYV,105.700000,,,,0.21,40.451111,-106.751667,191533
KTZU,94.900000,,,,98.0,48.051111,-101.339722,162322
KUAO,88.700000,,,,0.0,41.591806,-112.248333,122023
KUAS-FM,88.900000,,,,1.7,31.481028,-109.958694,173449
KUCB,89.700000,,,,0.66,53.876389,-166.54,171909
KUDI,88.700000,,,,0.33,47.755833,-112.161667,176530
KUEZ,104.100000,,,,100.0,39.912778,-118.921667,165338
KUFA,104.300000,,,,5.5,27.343611,-98.663611,198740
KUFL,90.500000,,,,1.0,48.379167,-115.558056,173730
KUGO,102.500000,,,,14.0,35.945278,-112.171389,183305
KUHC,91.500000,,,,0.18,36.33,-102.070833,174501
KUHN,88.900000,,,,1.0,29.348056,-90.248611,173330
KUHU,88.100000,,,,0.225,37.840278,-109.461111,172928
KUIM,96.100000,,,,0.099,60.798333,-161.7625,199505
KUJJ,95.500000,,,,2.7,44.765,-116.198333,191489
KUKY,95.900000,,,,1.6,32.672778,-114.336444,162388
KUMA-FM,92.100000,,,,6.9,45.589167,-118.998333,166045
KUMB,89.700000,,,,1.0,34.757667,-90.393639,175589
KUMR,104.500000,,,,3.9,37.93925,-91.945806,171018
