callsign,freq_mhz,city,state,class,erp_kw,lat,lon
KLTX,1.39,Long Beach,CA,B,5.0,33.89169,-118.18508
KLXR,1.23,Redding,CA,C,1.0,40.55375,-122.3825
KLZN,1.49,Susanville,CA,C,0.95,40.44378,-120.64411
KMBX,0.7,Soledad,CA,B,2.5,36.46414,-121.29881
KMBY,1.24,Monterey,CA,C,1.0,36.61553,-121.89939
KMET,1.49,Banning,CA,C,1.0,33.93031,-116.92308
KMJ,0.58,Fresno,CA,B,50.0,36.65911,-119.34733
KMJC,0.62,Mount Shasta,CA,D,1.0,41.31906,-122.31083
KMKY,1.31,Oakland,CA,B,5.0,37.82408,-122.32053
KMPC,1.54,Los Angeles,CA,B,50.0,34.07861,-118.18564
KMPG,1.52,Hollister,CA,D,5.0,36.83494,-121.41967
KMPH,0.84,Modesto,CA,B,5.0,37.70936,-120.72714
KMRB,1.43,San Gabriel,CA,B,50.0,34.11889,-118.08256
KMYC,1.41,Marysville,CA,B,5.0,39.13822,-121.55525
KMZT,1.26,Beverly Hills,CA,B,20.0,34.24917,-118.45481
KNBR,0.68,San Francisco,CA,A,50.0,37.54717,-122.23442
KNCO,0.83,Grass Valley,CA,B,5.0,39.21489,-121.01439
KNEW,0.96,Oakland,CA,B,5.0,37.82769,-122.31581
KNRO,1.4,Redding,CA,C,1.0,40.55847,-122.33111
KNSN,1.24,San Diego,CA,C,0.55,32.69422,-117.12225
KNWH,1.25,Yucca Valley,CA,D,0.8,34.13083,-116.37083
KNWQ,1.14,Palm Springs,CA,B,10.0,33.86086,-116.47306
KNWZ,0.97,Coachella,CA,B,5.0,33.68669,-116.15861
KNX,1.07,Los Angeles,CA,A,50.0,33.85975,-118.34981
KNZR,1.56,Bakersfield,CA,A,25.0,35.30831,-119.04706
KOBO,1.45,Yuba City,CA,C,0.166,39.10594,-121.65669
KOGO,0.6,San Diego,CA,B,9.0,32.84256,-117.02586
KOMY,1.34,La Selva Beach,CA,C,1.0,36.96189,-121.98192
KOSJ,1.49,Santa Barbara,CA,C,1.0,34.41889,-119.68708
KOSS,1.38,Lancaster,CA,D,1.0,34.71192,-118.17703
KOWL,1.49,South Lake Tahoe,CA,C,1.0,38.94269,-119.95794
KOXR,0.91,Oxnard,CA,B,5.0,34.28278,-119.12761
KPAY,1.29,Chico,CA,B,5.0,39.71044,-121.78886
KPMO,1.3,Mendocino,CA,D,5.0,39.34239,-123.78194
KPOD,1.24,Crescent City,CA,C,1.0,41.75956,-124.19231
KPRL,1.23,Paso Robles,CA,C,1.0,35.65608,-120.68572
KPRZ,1.21,San Marcos-Poway,CA,B,20.0,33.06947,-117.19392
KPWK,1.35,San Bernardino,CA,B,5.0,34.09361,-117.30006
KPYV,1.34,Oroville,CA,C,1.0,39.50878,-121.59942
KQEQ,1.21,Fowler,CA,B,5.0,36.7705,-119.92319
KQMS,1.67,Redding,CA,B,10.0,40.55847,-122.33111
KQTE,1.45,Helendale,CA,C,0.76,34.76664,-117.24756
KRAC,1.37,Red Bluff,CA,D,4.0,40.1935,-122.21667
KRDU,1.13,Dinuba,CA,B,5.0,36.48411,-119.26678
KRKC,1.49,King City,CA,C,1.0,36.22608,-121.12492
KRLA,0.87,Glendale,CA,B,50.0,34.13694,-118.22703
KRML,1.41,Carmel,CA,D,0.5,36.53636,-121.90467
KROP,1.3,Brawley,CA,B,1.0,33.11561,-115.5135
KRPU,1.21,Rocklin,CA,D,5.0,38.46269,-121.13133
KRRS,1.46,Santa Rosa,CA,D,1.0,38.37019,-122.72861
KRXA,0.54,Carmel Valley,CA,B,10.0,36.65997,-121.54244
KRZR,1.4,Visalia,CA,C,1.0,36.35383,-119.28483
KSAC,0.89,Olivehurst,CA,B,10.0,38.50797,-121.5805
KSBQ,1.48,Santa Maria,CA,D,1.0,34.95053,-120.49044
KSCO,1.08,Santa Cruz,CA,D,10.0,36.96153,-121.98203
KSDO,1.13,San Diego,CA,B,10.0,32.85117,-116.96503
KSFB,1.26,San Francisco,CA,B,5.0,37.71606,-122.39497
KSFN,1.51,Piedmont,CA,B,8.0,37.81714,-122.28719
KSFO,0.81,San Francisco,CA,A,50.0,37.52633,-122.10164
KSJX,1.5,San Jose,CA,B,10.0,37.35772,-121.87244
KSMA,1.24,Santa Maria,CA,C,1.0,34.95053,-120.49183
KSMH,1.62,West Sacramento,CA,B,10.0,38.58797,-121.46911
KSPA,1.51,Ontario,CA,B,10.0,34.09472,-117.61367
KSPN,0.71,Los Angeles,CA,B,34.0,34.11389,-117.99839
KSRO,1.35,Santa Rosa,CA,B,5.0,38.43936,-122.74861
KSTE,0.65,Rancho Cordova,CA,B,21.4,38.47964,-121.27828
KSTN,1.42,Stockton,CA,B,5.0,37.92547,-121.24661
KSUE,1.24,Susanville,CA,C,1.0,40.39572,-120.62875
KSZL,1.23,Barstow,CA,C,1.0,34.91219,-117.02836
KTAP,1.6,Santa Maria,CA,D,0.47,34.97997,-120.45433
KTCT,1.05,San Mateo,CA,B,50.0,37.6505,-122.15164
KTGE,1.57,Salinas,CA,B,5.0,36.66053,-121.54244
KTIE,0.59,San Bernardino,CA,B,2.5,34.07222,-117.29867
KTIP,1.45,Porterville,CA,C,1.0,36.09528,-119.05222
KTKZ,1.38,Sacramento,CA,B,5.0,38.50797,-121.5805
KTMS,0.99,Santa Barbara,CA,B,5.0,34.47083,-119.67681
KTNK,1.41,Lompoc,CA,D,0.5,34.66303,-120.38378
KTNQ,1.02,Los Angeles,CA,B,50.0,34.03333,-117.98422
KTNS,1.06,Oakhurst,CA,D,5.0,37.29606,-119.60736
KTOX,1.34,Needles,CA,C,1.0,34.85278,-114.62275
KTPI,1.34,Mojave,CA,C,1.0,35.03969,-118.15008
KTRB,0.86,San Francisco,CA,B,50.0,37.63244,-122.13081
KTYM,1.46,Inglewood,CA,B,5.0,34.0075,-118.36592
KUBA,1.6,Yuba City,CA,B,5.0,39.106,-121.65608
KUHL,1.44,Santa Maria,CA,B,5.0,34.98386,-120.45378
KUKI,1.4,Ukiah,CA,C,1.0,39.16822,-123.21389
KUNX,1.4,Santa Paula,CA,C,1.0,34.33,-119.09289
KURS,1.04,San Diego,CA,D,0.36,32.69422,-117.12225
KUTY,1.47,Palmdale,CA,B,5.0,34.66528,-118.012
KUZZ,0.55,Bakersfield,CA,B,5.0,35.34025,-118.93956
KVEC,0.92,San Luis Obispo,CA,B,1.0,35.29942,-120.67433
KVEN,1.52,Port Hueneme,CA,B,10.0,34.16722,-119.13483
KVGC,1.34,Jackson,CA,C,0.44,38.35575,-120.76994
KVIN,0.92,Ceres,CA,B,0.5,37.59686,-121.07189
KVIP,0.54,Redding,CA,D,2.5,40.62347,-122.28139
KVLI,1.14,Lake Isabella,CA,D,1.0,35.63217,-118.47619
KVMI,1.27,Tulare,CA,B,5.0,36.16828,-119.25428
KVML,1.45,Sonora,CA,C,0.94,38.00825,-120.36325
KVNR,1.48,Santa Ana,CA,B,5.0,33.75169,-117.91144
KVON,1.44,Napa,CA,B,5.0,38.26242,-122.28331
KVSM,1.38,Santa Maria,CA,B,0.65,34.97997,-120.45433
KVTA,1.59,Ventura,CA,B,5.0,34.23694,-119.20344
KVTO,1.4,Berkeley,CA,C,1.0,37.84936,-122.29664
KVTR,1.59,Victorville,CA,D,0.5,34.5375,-117.31256
KVVN,1.43,Santa Clara,CA,B,1.0,37.32967,-121.86717
KWAC,1.49,Bakersfield,CA,C,0.64,35.34806,-119.01
KWDJ,1.36,Ridgecrest,CA,D,1.0,35.61606,-117.64394
KWG,1.23,Stockton,CA,C,0.9,37.95936,-121.25883
KWKW,1.33,Los Angeles,CA,B,5.0,34.01944,-118.34647
KWQQ,1.32,Hemet,CA,B,0.5,33.74975,-116.99892
KWRM,1.37,Corona,CA,B,1.1,33.96931,-117.63456
KWRN,1.55,Apple Valley,CA,B,5.0,34.53667,-117.15697
KWRU,1.3,Fresno,CA,B,5.0,36.7705,-119.75097
KWST,1.43,El Centro,CA,D,1.0,32.80756,-115.53917
KWSW,0.98,Eureka,CA,B,5.0,40.80042,-124.12867
KWSX,1.28,Stockton,CA,B,1.0,37.98269,-121.2305
KWVE,1.11,Pasadena,CA,B,50.0,34.11389,-117.99839
KWXY,1.34,Cathedral City,CA,C,1.0,33.80197,-116.46306
KXBX,1.27,Lakeport,CA,D,0.5,39.01378,-122.89528
KXEX,1.55,Fresno,CA,B,5.0,36.7705,-119.92319
KXO,1.23,El Centro,CA,C,0.83,32.80672,-115.54639
KXTK,1.28,Arroyo Grande,CA,B,10.0,35.14553,-120.52183
KYAA,1.2,Soquel,CA,B,25.0,36.66053,-121.54244
KYNO,0.94,Fresno,CA,B,50.0,36.48883,-119.32678
KYNS,1.34,San Luis Obispo,CA,C,0.79,35.23414,-120.67683
KYOS,1.48,Merced,CA,D,4.3,37.29189,-120.43519
KYPA,1.23,Los Angeles,CA,C,1.0,34.08556,-118.25758
KZDG,1.55,San Francisco,CA,B,10.0,37.533,-122.27525
KZER,1.25,Santa Barbara,CA,B,2.5,34.41833,-119.81903
KZNB,1.49,Petaluma,CA,C,1.0,38.22686,-122.62247
KZSB,1.29,Santa Barbara,CA,D,0.5,34.41889,-119.68708
KZSF,1.37,San Jose,CA,B,5.0,37.35772,-121.87244
KZSJ,1.12,San Martin,CA,D,5.0,36.96356,-121.4905
KAMP,1.43,Aurora,CO,B,10.0,39.56306,-104.92997
KAVP,1.45,Colona,CO,C,1.0,38.38778,-107.67506
KBGV,1.24,Monte Vista,CO,C,1.0,37.60278,-106.15003
KBJD,1.65,Denver,CO,B,10.0,39.79889,-104.97053
KBLJ,1.4,La Junta,CO,C,1.0,37.98722,-103.56744
KBNO,1.28,Denver,CO,B,5.0,39.60139,-104.98053
KCEG,0.89,Fountain,CO,D,2.5,38.81889,-104.77608
KCFC,1.49,Boulder,CO,C,0.29,39.96469,-105.23583
KCOL,0.6,Wellington,CO,B,5.0,40.64997,-105.04803
KCRN,1.12,Limon,CO,D,50.0,39.27444,-104.16219
KCRT,1.24,Trinidad,CO,C,0.25,37.14586,-104.51219
KCSF,1.3,Colorado Springs,CO,B,5.0,38.81278,-104.81469
KCSJ,0.59,Pueblo,CO,B,1.0,38.35833,-104.63747
KDCO,1.34,Denver,CO,C,1.0,39.68333,-105.00719
KDFD,0.76,Thornton,CO,B,50.0,40.00914,-104.93969
KDGO,1.24,Durango,CO,C,1.0,37.305,-107.85756
KDMT,1.69,Arvada,CO,B,10.0,39.65583,-105.07469
KDZA,1.23,Pueblo,CO,C,1.0,38.27778,-104.65469
KEPN,1.6,Lakewood,CO,B,5.0,39.65556,-105.07497
KFCS,1.58,Colorado Springs,CO,D,10.0,38.71972,-104.72164
KFEL,0.97,Pueblo,CO,D,3.2,38.26583,-104.67942
KFKA,1.31,Greeley,CO,B,5.0,40.36553,-104.73275
KFTM,1.4,Fort Morgan,CO,C,1.0,40.25469,-103.84772
KGIW,1.45,Alamosa,CO,C,1.0,37.47222,-105.85419
KGKG,1.34,Salida,CO,C,1.0,38.53194,-106.01556
KGLN,0.98,Glenwood Springs,CO,B,2.0,39.55275,-107.33061
KGNU,1.39,Denver,CO,D,5.0,39.65806,-105.01414
KGRE,1.45,Greeley,CO,C,1.0,40.43747,-104.72414
KHNC,1.36,Johnstown,CO,B,10.0,40.38636,-104.90581
KHOW,0.63,Denver,CO,B,5.0,39.90997,-104.91442
KIIX,1.41,Fort Collins,CO,B,1.0,40.59275,-105.10553
KIUP,0.93,Durango,CO,D,5.0,37.305,-107.85756
KIXD,1.48,Pueblo,CO,D,1.0,38.31556,-104.61803
KJJD,1.17,Windsor,CO,D,1.0,40.46275,-104.91358
KJMP,0.87,Pierce,CO,B,1.2,40.60692,-104.68914
KJOL,0.62,Grand Junction,CO,D,5.0,39.12636,-108.63758
KJYE,1.4,Delta,CO,C,1.0,38.76053,-108.09175
KKCL,1.55,Golden,CO,B,0.99,39.89192,-105.23944
KKSB,1.23,Steamboat Springs,CO,C,1.0,40.48858,-106.84978
KKSE,0.95,Parker,CO,B,5.0,39.87497,-104.93386
KLDC,1.22,Denver,CO,D,1.0,39.65806,-105.01414
KLLV,0.55,Breen,CO,D,1.8,37.18389,-108.08231
KLMR,0.92,Lamar,CO,B,5.0,38.11472,-102.62158
KLTT,0.67,Commerce City,CO,B,50.0,39.95553,-104.73108
KLVG,0.78,Fountain,CO,D,0.5,38.81889,-104.77608
KLVZ,0.81,Brighton,CO,B,2.2,40.02803,-104.82303
KLZ,0.56,Denver,CO,B,5.0,39.84331,-104.95442
KMXA,1.09,Aurora,CO,B,50.0,39.66472,-104.65719
KNAB,1.14,Burlington,CO,D,1.0,39.29472,-102.26075
KNAM,1.49,Silt,CO,C,0.74,39.56025,-107.652
KNRV,1.15,Englewood,CO,B,10.0,39.605,-104.84081
KNUS,0.71,Denver,CO,B,5.0,39.95525,-104.85081
KNZZ,1.1,Grand Junction,CO,B,50.0,38.95164,-108.42008
KOA,0.85,Denver,CO,A,50.0,39.50611,-104.76636
KPKE,1.49,Gunnison,CO,C,1.0,38.56583,-106.92617
KPLS,1.51,Littleton,CO,B,10.0,39.86889,-104.92747
KPOF,0.91,Denver,CO,B,5.0,39.84639,-105.03358
KPPF,1.04,Monument,CO,D,15.0,38.81889,-104.77608
KQSC,1.53,Colorado Springs,CO,D,15.0,38.81889,-104.77608
KRAI,0.55,Craig,CO,B,5.0,40.54581,-107.53172
KRCN,1.06,Longmont,CO,D,50.0,40.28081,-104.94081
KRDO,1.24,Colorado Springs,CO,C,1.0,38.82861,-104.83942
KRDZ,1.44,Wray,CO,D,5.0,40.08222,-102.19075
KRKS,0.99,Denver,CO,B,6.5,39.79917,-104.97053
KRKY,0.93,Granby,CO,D,4.5,40.04056,-105.93697
KSIR,1.01,Brush,CO,B,25.0,40.31386,-103.59217
KSTC,1.23,Sterling,CO,C,1.0,40.61778,-103.17856
KTMM,1.34,Grand Junction,CO,C,1.0,39.12636,-108.63731
KUBC,0.58,Montrose,CO,B,5.0,38.42556,-107.88311
KUBE,1.35,Pueblo,CO,B,1.3,38.35778,-104.63917
KVCU,1.19,Boulder,CO,D,6.8,39.96469,-105.23583
KVFC,0.74,Cortez,CO,B,1.0,37.34944,-108.54203
KVOR,0.74,Colorado Springs,CO,B,3.3,39.08389,-104.71192
KWRP,0.69,Pueblo,CO,D,0.25,38.29667,-104.64692
KWUF,1.4,Pagosa Springs,CO,C,1.0,37.25667,-107.01892
KXJJ,1.57,Loveland,CO,D,1.0,40.49331,-105.18192
KXRE,1.49,Manitou Springs,CO,C,0.5,38.86194,-104.92608
KZNT,1.46,Colorado Springs,CO,B,5.0,38.82611,-104.74192
WADS,0.69,Ansonia,CT,D,3.2,41.34619,-73.11372
WATR,1.32,Waterbury,CT,B,5.0,41.53675,-73.03067
WATX,1.22,Hamden,CT,B,1.0,41.37731,-72.92844
WAVZ,1.3,New Haven,CT,B,1.0,41.28786,-72.94622
WAXB,0.85,Ridgefield,CT,D,2.5,41.29092,-73.48733
WBOM,1.47,Meriden,CT,B,2.5,41.554,-72.8015
WDRC,1.36,Hartford,CT,B,5.0,41.81317,-72.69564
WELI,0.96,New Haven,CT,B,5.0,42.37064,-72.93706
WFIF,1.5,Milford,CT,D,5.0,41.19258,-73.10094
WFNW,1.38,Naugatuck,CT,B,3.5,41.51067,-73.05456
WGCH,1.49,Greenwich,CT,C,1.0,41.02703,-73.63264
WHDD,1.02,Sharon,CT,D,2.5,41.97647,-73.52372
WICC,0.6,Bridgeport,CT,B,1.0,41.16008,-73.16428
WICH,1.31,Norwich,CT,B,5.0,41.55289,-72.07564
WILI,1.4,Willimantic,CT,C,1.0,41.71511,-72.18925
WINE,0.94,Brookfield,CT,D,0.68,41.49314,-73.42872
WINY,1.35,Putnam,CT,D,5.0,41.90289,-71.89481
WKND,1.48,Windsor,CT,D,0.5,41.85289,-72.67814
WLAD,0.8,Danbury,CT,B,1.0,41.37425,-73.44594
WLAT,0.91,New Britain,CT,B,5.0,41.71622,-72.80983
WLIS,1.42,Old Saybrook,CT,B,5.0,41.32733,-72.38869
WMRD,1.15,Middletown,CT,D,2.5,41.55733,-72.61981
WNEZ,1.23,Manchester,CT,C,1.0,41.77622,-72.55703
WNLK,1.35,Norwalk,CT,B,1.0,41.11508,-73.43456
WNTY,0.99,Southington,CT,D,2.5,41.58317,-72.88317
WNWW,1.29,West Hartford,CT,D,0.49,41.79678,-72.79675
WPOP,1.41,Hartford,CT,B,5.0,41.69289,-72.75147
WPRX,1.12,Bristol,CT,B,1.0,41.65817,-72.94706
WRYM,0.84,New Britain,CT,D,1.0,41.68622,-72.72925
WSDK,1.55,Bloomfield,CT,B,5.0,41.86317,-72.73314
WSHU,1.26,Westport,CT,D,0.688,41.12817,-73.39011
WSNG,0.61,Torrington,CT,B,1.0,41.75789,-73.05122
WSTC,1.4,Stamford,CT,C,0.78,41.04703,-73.52622
WTIC,1.08,Hartford,CT,A,50.0,41.77761,-72.80483
WWCO,1.24,Waterbury,CT,C,1.0,41.56647,-73.05594
WXLM,0.98,Groton,CT,D,1.0,41.38483,-72.06981
WYBC,1.34,New Haven,CT,C,1.0,41.29258,-72.95289
WZKZ,1.45,Bridgeport,CT,C,1.0,41.21953,-73.20178
WFED,1.5,Washington,DC,A,50.0,39.04206,-77.04608
WOL,1.45,Washington,DC,C,0.37,38.95539,-77.00386
WQOF,1.26,Washington,DC,B,35.0,38.99983,-77.05719
WSBN,0.63,Washington,DC,B,10.0,39.134,-77.30358
WTEM,0.98,Washington,DC,B,50.0,38.96206,-76.97303
WUST,1.12,Washington,DC,D,50.0,38.86928,-76.89608
WYCB,1.34,Washington,DC,C,1.0,38.95539,-77.00386
WDEL,1.15,Wilmington,DE,B,5.0,39.81594,-75.52964
WDOV,1.41,Dover,DE,B,5.0,39.20094,-75.56492
WILM,1.45,Wilmington,DE,C,1.0,39.73422,-75.5285
WJWL,0.9,Georgetown,DE,D,1.0,38.70733,-75.40492
WNCL,0.93,Milford,DE,D,0.5,38.92761,-75.48853
WSUX,1.28,Seaford,DE,B,0.84,38.61317,-75.58631
WTMC,1.38,Wilmington,DE,D,0.25,39.70011,-75.60769
WWTX,1.29,Wilmington,DE,D,2.5,39.73428,-75.52853
WACC,0.83,Hialeah,FL,B,4.1,25.77317,-80.42089
WAFC,0.59,Clewiston,FL,B,0.93,26.72978,-80.91339
WAFZ,1.49,Immokalee,FL,C,0.56,26.40981,-81.42981
WAJD,1.39,Gainesville,FL,D,5.0,29.66581,-82.29039
WAMA,1.55,Tampa,FL,D,10.0,27.91861,-82.39472
WAMT,1.19,Pine Castle Sky Lake,FL,B,4.7,28.46694,-81.37453
WAOC,1.42,St. Augustine,FL,B,2.0,29.85053,-81.33008
WAQI,0.71,Miami,FL,B,50.0,25.96897,-80.37867
WAUC,1.31,Wauchula,FL,B,5.0,27.53031,-81.81869
WAVP,1.39,Avon Park,FL,D,1.0,27.61808,-81.49675
WAVS,1.17,Davie,FL,B,5.0,26.07786,-80.21728
WAXY,0.79,South Miami,FL,B,5.0,25.75706,-80.63922
WAYR,0.55,Fleming Island,FL,B,5.0,30.07275,-81.78981
WBGC,1.24,Chipley,FL,C,1.0,30.77214,-85.55853
WBOB,0.6,Jacksonville,FL,B,50.0,30.30025,-81.75928
WBRD,1.42,Palmetto,FL,B,2.5,27.54531,-82.57425
WBSR,1.45,Pensacola,FL,C,1.0,30.45264,-87.2405
WBZT,1.23,West Palm Beach,FL,C,1.0,26.7595,-80.14422
WCCF,1.58,Punta Gorda,FL,B,1.25,26.89394,-82.05064
WCGL,1.36,Jacksonville,FL,D,5.0,30.27608,-81.63647
WCNZ,1.66,Marco Island,FL,B,10.0,25.99203,-81.62481
WCOA,1.37,Pensacola,FL,B,5.0,30.44964,-87.26303
WCVC,1.33,Tallahassee,FL,D,3.2,30.50964,-84.33517
WCXS,1.48,Arcadia,FL,D,1.0,27.22894,-81.85758
WDAE,0.62,St. Petersburg,FL,B,5.6,27.87725,-82.59039
WDBO,0.58,Orlando,FL,B,5.0,28.62,-81.40953
WDCF,1.35,Dade City,FL,B,1.0,28.33472,-82.18953
WDIZ,1.32,Venice,FL,B,5.0,27.10533,-82.39953
WDJA,1.42,Delray Beach,FL,B,5.0,26.45647,-80.09922
WDJZ,1.59,South Daytona,FL,D,1.0,29.20192,-81.02467
WDMC,0.92,Melbourne,FL,B,8.0,28.12114,-80.71978
WDSR,1.34,Lake City,FL,C,1.0,30.15578,-82.63706
WDVH,0.98,Gainesville,FL,D,5.0,29.62414,-82.28844
WDWR,1.23,Pensacola,FL,C,0.79,30.43331,-87.21908
WDYZ,0.66,Altamonte Springs,FL,B,3.5,28.69333,-81.34894
WEBY,1.33,Milton,FL,D,25.0,30.51825,-87.08219
WEFL,0.76,Tequesta,FL,B,3.0,26.99561,-80.19256
WELE,1.38,Ormond Beach,FL,B,5.0,29.26942,-81.08144
WENG,1.53,Englewood,FL,D,1.0,26.97117,-82.32314
WEWC,1.16,Callahan,FL,B,5.0,30.37469,-81.74094
WEXY,1.52,Wilton Manors,FL,B,5.0,26.17425,-80.15728
WFFG,1.3,Marathon,FL,B,2.5,24.69153,-81.10814
WFLA,0.97,Tampa,FL,B,25.0,28.02086,-82.60925
WFLF,0.54,Pine Hills,FL,B,50.0,28.48167,-81.66175
WFLL,1.4,Fort Lauderdale,FL,C,1.0,26.17397,-80.15756
WFOY,1.24,St. Augustine,FL,C,0.5,29.85053,-81.33008
WFRF,1.07,Tallahassee,FL,D,10.0,30.50964,-84.33517
WFTL,0.85,West Palm Beach,FL,B,50.0,26.54203,-80.74144
WFTW,1.26,Fort Walton Beach,FL,D,2.5,30.41381,-86.62772
WFXJ,0.93,Jacksonville,FL,B,5.0,30.28608,-81.74761
WGES,0.68,St. Petersburg,FL,D,0.8,27.85669,-82.62372
WGUL,0.86,Dunedin,FL,B,5.0,27.99892,-82.70011
WHBO,1.04,Pinellas Park,FL,B,3.6,27.84753,-82.77233
WHNR,1.36,Cypress Gardens,FL,B,5.0,28.02142,-81.70036
WHNZ,1.25,Tampa,FL,B,25.0,28.02086,-82.60925
WHOO,1.08,Winter Park,FL,D,6.0,28.46694,-81.37453
WHOT,1.59,Palm River-Clair Mel,FL,B,9.8,27.94808,-82.39619
WINZ,0.94,Miami,FL,B,50.0,25.96036,-80.27006
WIOD,0.61,Miami,FL,B,50.0,25.71122,-80.47506
WIPC,1.28,Lake Wales,FL,D,1.0,27.92531,-81.60425
WIRA,1.4,Fort Pierce,FL,C,1.0,27.43558,-80.36117
WITS,1.34,Sebring,FL,C,1.0,27.50864,-81.42203
WIWA,1.27,Eatonville,FL,B,25.0,28.56778,-81.42703
WIXC,1.06,Titusville,FL,B,50.0,28.66333,-80.92117
WIYD,1.26,Palatka,FL,D,0.4,29.65219,-81.59203
WJBR,1.01,Seffner,FL,B,50.0,27.99058,-82.25147
WJBW,1.0,Jupiter,FL,D,0.65,26.93922,-80.11644
WJCC,1.7,Miami Springs,FL,B,10.0,25.90092,-80.36367
WJCM,1.05,Sebring,FL,D,1.0,27.50864,-81.42203
WJNJ,1.32,Jacksonville,FL,D,16.0,30.32886,-81.69481
WJNO,1.29,West Palm Beach,FL,B,10.0,26.76422,-80.2045
WJNX,1.33,Fort Pierce,FL,B,5.0,27.45586,-80.367
WJSB,1.05,Crestview,FL,D,3.1,30.76714,-86.58522
WJXL,1.01,Jacksonville Beach,FL,B,50.0,30.29942,-82.00706
WJXO,1.58,Chattahoochee,FL,D,10.0,30.67075,-84.83547
WKAT,1.45,Miami,FL,C,1.0,25.83981,-80.1895
WKFL,1.17,Bushnell,FL,D,1.0,28.70889,-82.12647
WKIQ,1.24,Eustis,FL,C,0.79,28.83889,-81.69592
WKQK,1.3,Cocoa Beach,FL,B,5.0,28.34417,-80.76811
WKTZ,1.22,Jacksonville,FL,D,1.0,30.32525,-81.57064
WKWF,1.6,Key West,FL,B,0.5,24.57181,-81.74008
WLAA,1.6,Winter Garden,FL,D,2.2,28.56833,-81.51869
WLBE,0.79,Leesburg-Eustis,FL,B,5.0,28.82861,-81.78592
WLCC,0.76,Brandon,FL,B,10.0,28.02503,-82.28369
WLKF,1.43,Lakeland,FL,B,5.0,28.04114,-81.93536
WLQH,0.94,Chiefland,FL,D,0.78,29.51553,-82.88456
WLQY,1.32,Hollywood,FL,B,5.0,26.03175,-80.27811
WLSS,0.93,Sarasota,FL,B,5.0,27.35506,-82.38481
WLTG,1.43,Upper Grand Lagoon,FL,D,0.125,30.17908,-85.78189
WLVJ,1.02,Boynton Beach,FL,B,4.7,26.47425,-80.20283
WMBM,1.49,Miami Beach,FL,C,1.0,25.76983,-80.13617
WMEN,0.64,Royal Palm Beach,FL,B,7.5,26.75533,-80.36644
WMFJ,1.45,Daytona Beach,FL,C,1.0,29.22525,-81.02478
WMGG,1.47,Egypt Lake,FL,B,2.8,28.01197,-82.49786
WMMB,1.24,Melbourne,FL,C,1.0,28.07808,-80.59839
WMMV,1.35,Cocoa,FL,B,1.0,28.36639,-80.752
WMOP,0.9,Ocala,FL,D,2.7,29.23803,-82.12092
WMYM,0.99,Kendall,FL,B,7.5,25.62678,-80.52089
WMYR,1.41,Fort Myers,FL,B,5.0,26.62342,-81.85481
WNDB,1.15,Daytona Beach,FL,B,1.0,29.23525,-81.07172
WNDO,1.52,Apopka,FL,B,5.0,28.6525,-81.49425
WNMA,1.21,Miami Springs,FL,B,47.0,25.90036,-80.36339
WNNR,0.97,Jacksonville,FL,D,1.0,30.38581,-81.66758
WNRP,1.62,Gulf Breeze,FL,B,10.0,30.43686,-87.22025
WNTF,1.58,Bithlo,FL,D,10.0,28.53667,-81.08478
WNVY,1.07,Cantonment,FL,D,15.0,30.57992,-87.28831
WNZF,1.55,Bunnell,FL,D,5.5,29.46942,-81.26644
WOCA,1.37,Ocala,FL,D,5.0,29.20136,-82.15175
WOIR,1.43,Homestead,FL,B,5.0,25.45261,-80.51672
WOKB,1.68,Winter Garden,FL,B,10.0,28.56917,-81.51869
WOKC,1.57,Okeechobee,FL,D,0.8,27.21617,-80.81144
WOKV,0.69,Jacksonville,FL,B,50.0,30.13247,-81.69981
WONN,1.23,Lakeland,FL,C,1.0,28.04003,-81.96064
WONQ,1.03,Oviedo,FL,B,45.0,28.67528,-81.16644
WORL,0.95,Orlando,FL,B,12.0,28.53583,-81.44869
WOTS,1.22,Kissimmee,FL,D,1.0,28.32444,-81.39536
WPBR,0.98,Pompano Beach,FL,B,5.0,26.18056,-80.22058
WPCF,1.29,Panama City Beach,FL,D,0.27,30.17908,-85.78189
WPGS,0.84,Mims,FL,D,1.0,28.73917,-80.88367
WPLK,0.8,Palatka,FL,B,1.0,29.65219,-81.59203
WPNN,0.79,Pensacola,FL,D,1.0,30.45269,-87.24053
WPNS,1.14,Destin,FL,D,3.0,30.50964,-86.47606
WPRD,1.44,Winter Park,FL,B,5.0,28.58861,-81.38119
WPSL,1.59,Port St. Lucie,FL,D,5.0,27.30811,-80.307
WPSO,1.5,New Port Richey,FL,D,0.25,28.25944,-82.729
WPSP,1.19,Royal Palm Beach,FL,B,0.69,26.81728,-80.25172
WQAM,0.56,Miami,FL,B,4.1,25.83981,-80.1895
WQBA,1.14,Miami,FL,B,50.0,25.76789,-80.48589
WQBN,1.3,Temple Terrace,FL,D,5.0,27.94781,-82.39564
WQBQ,1.41,Leesburg,FL,D,5.0,28.78139,-81.89147
WQHL,1.25,Live Oak,FL,D,1.0,30.28744,-82.96542
WQOP,1.46,Jacksonville,FL,B,15.0,30.32803,-81.74678
WQOS,1.08,Coral Gables,FL,B,50.0,25.74844,-80.54617
WQVN,1.36,North Miami,FL,B,9.3,25.83981,-80.1895
WQXM,1.46,Bartow,FL,D,10.0,27.90975,-81.85786
